participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.image_data,participant.audio_source_id,participant.video_source_id,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participant_label_file,session.config.real_world_currency_per_point,session.config.id,session.config.participation_fee,session.config.name,meeting_visual_smile_N8.1.player.id_in_group,meeting_visual_smile_N8.1.player.role,meeting_visual_smile_N8.1.player.payoff,meeting_visual_smile_N8.1.player.sid,meeting_visual_smile_N8.1.player.num_rounds,meeting_visual_smile_N8.1.player.user_id,meeting_visual_smile_N8.1.player.other_id,meeting_visual_smile_N8.1.player.other_id_in_group,meeting_visual_smile_N8.1.player.dyad,meeting_visual_smile_N8.1.player.primary,meeting_visual_smile_N8.1.player.conversation_topic,meeting_visual_smile_N8.1.player.conversation_description,meeting_visual_smile_N8.1.player.participant_condition,meeting_visual_smile_N8.1.player.other_condition,meeting_visual_smile_N8.1.player.audio_source_id,meeting_visual_smile_N8.1.player.video_source_id,meeting_visual_smile_N8.1.player.inspect_visibility,meeting_visual_smile_N8.1.player.participant_video,meeting_visual_smile_N8.1.player.other_video,meeting_visual_smile_N8.1.player.liked,meeting_visual_smile_N8.1.player.other_liked,meeting_visual_smile_N8.1.player.conversation_quality,meeting_visual_smile_N8.1.player.video_conf_quality,meeting_visual_smile_N8.1.player.final_quality,meeting_visual_smile_N8.1.player.final_quality_comment,meeting_visual_smile_N8.1.player.final_conversation_fidelity,meeting_visual_smile_N8.1.player.final_conversation_fidelity_comment,meeting_visual_smile_N8.1.player.final_xp_goal,meeting_visual_smile_N8.1.player.final_manipulation,meeting_visual_smile_N8.1.player.final_manipulation_comment,meeting_visual_smile_N8.1.player.second_date,meeting_visual_smile_N8.1.player.prolific_id,meeting_visual_smile_N8.1.player.share_prolific_id,meeting_visual_smile_N8.1.group.id_in_subsession,meeting_visual_smile_N8.1.subsession.round_number,meeting_visual_smile_N8.2.player.id_in_group,meeting_visual_smile_N8.2.player.role,meeting_visual_smile_N8.2.player.payoff,meeting_visual_smile_N8.2.player.sid,meeting_visual_smile_N8.2.player.num_rounds,meeting_visual_smile_N8.2.player.user_id,meeting_visual_smile_N8.2.player.other_id,meeting_visual_smile_N8.2.player.other_id_in_group,meeting_visual_smile_N8.2.player.dyad,meeting_visual_smile_N8.2.player.primary,meeting_visual_smile_N8.2.player.conversation_topic,meeting_visual_smile_N8.2.player.conversation_description,meeting_visual_smile_N8.2.player.participant_condition,meeting_visual_smile_N8.2.player.other_condition,meeting_visual_smile_N8.2.player.audio_source_id,meeting_visual_smile_N8.2.player.video_source_id,meeting_visual_smile_N8.2.player.inspect_visibility,meeting_visual_smile_N8.2.player.participant_video,meeting_visual_smile_N8.2.player.other_video,meeting_visual_smile_N8.2.player.liked,meeting_visual_smile_N8.2.player.other_liked,meeting_visual_smile_N8.2.player.conversation_quality,meeting_visual_smile_N8.2.player.video_conf_quality,meeting_visual_smile_N8.2.player.final_quality,meeting_visual_smile_N8.2.player.final_quality_comment,meeting_visual_smile_N8.2.player.final_conversation_fidelity,meeting_visual_smile_N8.2.player.final_conversation_fidelity_comment,meeting_visual_smile_N8.2.player.final_xp_goal,meeting_visual_smile_N8.2.player.final_manipulation,meeting_visual_smile_N8.2.player.final_manipulation_comment,meeting_visual_smile_N8.2.player.second_date,meeting_visual_smile_N8.2.player.prolific_id,meeting_visual_smile_N8.2.player.share_prolific_id,meeting_visual_smile_N8.2.group.id_in_subsession,meeting_visual_smile_N8.2.subsession.round_number,meeting_visual_smile_N8.3.player.id_in_group,meeting_visual_smile_N8.3.player.role,meeting_visual_smile_N8.3.player.payoff,meeting_visual_smile_N8.3.player.sid,meeting_visual_smile_N8.3.player.num_rounds,meeting_visual_smile_N8.3.player.user_id,meeting_visual_smile_N8.3.player.other_id,meeting_visual_smile_N8.3.player.other_id_in_group,meeting_visual_smile_N8.3.player.dyad,meeting_visual_smile_N8.3.player.primary,meeting_visual_smile_N8.3.player.conversation_topic,meeting_visual_smile_N8.3.player.conversation_description,meeting_visual_smile_N8.3.player.participant_condition,meeting_visual_smile_N8.3.player.other_condition,meeting_visual_smile_N8.3.player.audio_source_id,meeting_visual_smile_N8.3.player.video_source_id,meeting_visual_smile_N8.3.player.inspect_visibility,meeting_visual_smile_N8.3.player.participant_video,meeting_visual_smile_N8.3.player.other_video,meeting_visual_smile_N8.3.player.liked,meeting_visual_smile_N8.3.player.other_liked,meeting_visual_smile_N8.3.player.conversation_quality,meeting_visual_smile_N8.3.player.video_conf_quality,meeting_visual_smile_N8.3.player.final_quality,meeting_visual_smile_N8.3.player.final_quality_comment,meeting_visual_smile_N8.3.player.final_conversation_fidelity,meeting_visual_smile_N8.3.player.final_conversation_fidelity_comment,meeting_visual_smile_N8.3.player.final_xp_goal,meeting_visual_smile_N8.3.player.final_manipulation,meeting_visual_smile_N8.3.player.final_manipulation_comment,meeting_visual_smile_N8.3.player.second_date,meeting_visual_smile_N8.3.player.prolific_id,meeting_visual_smile_N8.3.player.share_prolific_id,meeting_visual_smile_N8.3.group.id_in_subsession,meeting_visual_smile_N8.3.subsession.round_number,meeting_visual_smile_N8.4.player.id_in_group,meeting_visual_smile_N8.4.player.role,meeting_visual_smile_N8.4.player.payoff,meeting_visual_smile_N8.4.player.sid,meeting_visual_smile_N8.4.player.num_rounds,meeting_visual_smile_N8.4.player.user_id,meeting_visual_smile_N8.4.player.other_id,meeting_visual_smile_N8.4.player.other_id_in_group,meeting_visual_smile_N8.4.player.dyad,meeting_visual_smile_N8.4.player.primary,meeting_visual_smile_N8.4.player.conversation_topic,meeting_visual_smile_N8.4.player.conversation_description,meeting_visual_smile_N8.4.player.participant_condition,meeting_visual_smile_N8.4.player.other_condition,meeting_visual_smile_N8.4.player.audio_source_id,meeting_visual_smile_N8.4.player.video_source_id,meeting_visual_smile_N8.4.player.inspect_visibility,meeting_visual_smile_N8.4.player.participant_video,meeting_visual_smile_N8.4.player.other_video,meeting_visual_smile_N8.4.player.liked,meeting_visual_smile_N8.4.player.other_liked,meeting_visual_smile_N8.4.player.conversation_quality,meeting_visual_smile_N8.4.player.video_conf_quality,meeting_visual_smile_N8.4.player.final_quality,meeting_visual_smile_N8.4.player.final_quality_comment,meeting_visual_smile_N8.4.player.final_conversation_fidelity,meeting_visual_smile_N8.4.player.final_conversation_fidelity_comment,meeting_visual_smile_N8.4.player.final_xp_goal,meeting_visual_smile_N8.4.player.final_manipulation,meeting_visual_smile_N8.4.player.final_manipulation_comment,meeting_visual_smile_N8.4.player.second_date,meeting_visual_smile_N8.4.player.prolific_id,meeting_visual_smile_N8.4.player.share_prolific_id,meeting_visual_smile_N8.4.group.id_in_subsession,meeting_visual_smile_N8.4.subsession.round_number,brainstorm.1.player.id_in_group,brainstorm.1.player.role,brainstorm.1.player.payoff,brainstorm.1.player.sid,brainstorm.1.player.num_rounds,brainstorm.1.player.user_id,brainstorm.1.player.other_id,brainstorm.1.player.other_id_in_group,brainstorm.1.player.dyad,brainstorm.1.player.primary,brainstorm.1.player.conversation_topic,brainstorm.1.player.conversation_description,brainstorm.1.player.audio_source_id,brainstorm.1.player.video_source_id,brainstorm.1.player.inspect_visibility,brainstorm.1.player.participant_videos,brainstorm.1.player.other_videos,brainstorm.1.player.liked,brainstorm.1.player.other_liked,brainstorm.1.player.conversation_quality,brainstorm.1.player.video_conf_quality,brainstorm.1.player.final_quality,brainstorm.1.player.final_quality_comment,brainstorm.1.player.final_conversation_fidelity,brainstorm.1.player.final_conversation_fidelity_comment,brainstorm.1.player.final_xp_goal,brainstorm.1.player.final_manipulation,brainstorm.1.player.final_manipulation_comment,brainstorm.1.group.id_in_subsession,brainstorm.1.subsession.round_number,brainstorm.2.player.id_in_group,brainstorm.2.player.role,brainstorm.2.player.payoff,brainstorm.2.player.sid,brainstorm.2.player.num_rounds,brainstorm.2.player.user_id,brainstorm.2.player.other_id,brainstorm.2.player.other_id_in_group,brainstorm.2.player.dyad,brainstorm.2.player.primary,brainstorm.2.player.conversation_topic,brainstorm.2.player.conversation_description,brainstorm.2.player.audio_source_id,brainstorm.2.player.video_source_id,brainstorm.2.player.inspect_visibility,brainstorm.2.player.participant_videos,brainstorm.2.player.other_videos,brainstorm.2.player.liked,brainstorm.2.player.other_liked,brainstorm.2.player.conversation_quality,brainstorm.2.player.video_conf_quality,brainstorm.2.player.final_quality,brainstorm.2.player.final_quality_comment,brainstorm.2.player.final_conversation_fidelity,brainstorm.2.player.final_conversation_fidelity_comment,brainstorm.2.player.final_xp_goal,brainstorm.2.player.final_manipulation,brainstorm.2.player.final_manipulation_comment,brainstorm.2.group.id_in_subsession,brainstorm.2.subsession.round_number,brainstorm.3.player.id_in_group,brainstorm.3.player.role,brainstorm.3.player.payoff,brainstorm.3.player.sid,brainstorm.3.player.num_rounds,brainstorm.3.player.user_id,brainstorm.3.player.other_id,brainstorm.3.player.other_id_in_group,brainstorm.3.player.dyad,brainstorm.3.player.primary,brainstorm.3.player.conversation_topic,brainstorm.3.player.conversation_description,brainstorm.3.player.audio_source_id,brainstorm.3.player.video_source_id,brainstorm.3.player.inspect_visibility,brainstorm.3.player.participant_videos,brainstorm.3.player.other_videos,brainstorm.3.player.liked,brainstorm.3.player.other_liked,brainstorm.3.player.conversation_quality,brainstorm.3.player.video_conf_quality,brainstorm.3.player.final_quality,brainstorm.3.player.final_quality_comment,brainstorm.3.player.final_conversation_fidelity,brainstorm.3.player.final_conversation_fidelity_comment,brainstorm.3.player.final_xp_goal,brainstorm.3.player.final_manipulation,brainstorm.3.player.final_manipulation_comment,brainstorm.3.group.id_in_subsession,brainstorm.3.subsession.round_number,brainstorm.4.player.id_in_group,brainstorm.4.player.role,brainstorm.4.player.payoff,brainstorm.4.player.sid,brainstorm.4.player.num_rounds,brainstorm.4.player.user_id,brainstorm.4.player.other_id,brainstorm.4.player.other_id_in_group,brainstorm.4.player.dyad,brainstorm.4.player.primary,brainstorm.4.player.conversation_topic,brainstorm.4.player.conversation_description,brainstorm.4.player.audio_source_id,brainstorm.4.player.video_source_id,brainstorm.4.player.inspect_visibility,brainstorm.4.player.participant_videos,brainstorm.4.player.other_videos,brainstorm.4.player.liked,brainstorm.4.player.other_liked,brainstorm.4.player.conversation_quality,brainstorm.4.player.video_conf_quality,brainstorm.4.player.final_quality,brainstorm.4.player.final_quality_comment,brainstorm.4.player.final_conversation_fidelity,brainstorm.4.player.final_conversation_fidelity_comment,brainstorm.4.player.final_xp_goal,brainstorm.4.player.final_manipulation,brainstorm.4.player.final_manipulation_comment,brainstorm.4.group.id_in_subsession,brainstorm.4.subsession.round_number,brainstorm_rand_scripted_face_syntax.1.player.id_in_group,brainstorm_rand_scripted_face_syntax.1.player.role,brainstorm_rand_scripted_face_syntax.1.player.payoff,brainstorm_rand_scripted_face_syntax.1.player.sid,brainstorm_rand_scripted_face_syntax.1.player.num_rounds,brainstorm_rand_scripted_face_syntax.1.player.user_id,brainstorm_rand_scripted_face_syntax.1.player.other_id,brainstorm_rand_scripted_face_syntax.1.player.other_id_in_group,brainstorm_rand_scripted_face_syntax.1.player.dyad,brainstorm_rand_scripted_face_syntax.1.player.primary,brainstorm_rand_scripted_face_syntax.1.player.conversation_topic,brainstorm_rand_scripted_face_syntax.1.player.conversation_description,brainstorm_rand_scripted_face_syntax.1.player.audio_source_id,brainstorm_rand_scripted_face_syntax.1.player.video_source_id,brainstorm_rand_scripted_face_syntax.1.player.inspect_visibility,brainstorm_rand_scripted_face_syntax.1.player.participant_videos,brainstorm_rand_scripted_face_syntax.1.player.other_videos,brainstorm_rand_scripted_face_syntax.1.player.liked,brainstorm_rand_scripted_face_syntax.1.player.other_liked,brainstorm_rand_scripted_face_syntax.1.player.conversation_quality,brainstorm_rand_scripted_face_syntax.1.player.video_conf_quality,brainstorm_rand_scripted_face_syntax.1.player.final_quality,brainstorm_rand_scripted_face_syntax.1.player.final_quality_comment,brainstorm_rand_scripted_face_syntax.1.player.final_conversation_fidelity,brainstorm_rand_scripted_face_syntax.1.player.final_conversation_fidelity_comment,brainstorm_rand_scripted_face_syntax.1.player.final_xp_goal,brainstorm_rand_scripted_face_syntax.1.player.final_manipulation,brainstorm_rand_scripted_face_syntax.1.player.final_manipulation_comment,brainstorm_rand_scripted_face_syntax.1.group.id_in_subsession,brainstorm_rand_scripted_face_syntax.1.subsession.round_number,brainstorm_rand_scripted_face_syntax.2.player.id_in_group,brainstorm_rand_scripted_face_syntax.2.player.role,brainstorm_rand_scripted_face_syntax.2.player.payoff,brainstorm_rand_scripted_face_syntax.2.player.sid,brainstorm_rand_scripted_face_syntax.2.player.num_rounds,brainstorm_rand_scripted_face_syntax.2.player.user_id,brainstorm_rand_scripted_face_syntax.2.player.other_id,brainstorm_rand_scripted_face_syntax.2.player.other_id_in_group,brainstorm_rand_scripted_face_syntax.2.player.dyad,brainstorm_rand_scripted_face_syntax.2.player.primary,brainstorm_rand_scripted_face_syntax.2.player.conversation_topic,brainstorm_rand_scripted_face_syntax.2.player.conversation_description,brainstorm_rand_scripted_face_syntax.2.player.audio_source_id,brainstorm_rand_scripted_face_syntax.2.player.video_source_id,brainstorm_rand_scripted_face_syntax.2.player.inspect_visibility,brainstorm_rand_scripted_face_syntax.2.player.participant_videos,brainstorm_rand_scripted_face_syntax.2.player.other_videos,brainstorm_rand_scripted_face_syntax.2.player.liked,brainstorm_rand_scripted_face_syntax.2.player.other_liked,brainstorm_rand_scripted_face_syntax.2.player.conversation_quality,brainstorm_rand_scripted_face_syntax.2.player.video_conf_quality,brainstorm_rand_scripted_face_syntax.2.player.final_quality,brainstorm_rand_scripted_face_syntax.2.player.final_quality_comment,brainstorm_rand_scripted_face_syntax.2.player.final_conversation_fidelity,brainstorm_rand_scripted_face_syntax.2.player.final_conversation_fidelity_comment,brainstorm_rand_scripted_face_syntax.2.player.final_xp_goal,brainstorm_rand_scripted_face_syntax.2.player.final_manipulation,brainstorm_rand_scripted_face_syntax.2.player.final_manipulation_comment,brainstorm_rand_scripted_face_syntax.2.group.id_in_subsession,brainstorm_rand_scripted_face_syntax.2.subsession.round_number,brainstorm_smile_av.1.player.id_in_group,brainstorm_smile_av.1.player.role,brainstorm_smile_av.1.player.payoff,brainstorm_smile_av.1.player.sid,brainstorm_smile_av.1.player.num_rounds,brainstorm_smile_av.1.player.user_id,brainstorm_smile_av.1.player.other_id,brainstorm_smile_av.1.player.other_id_in_group,brainstorm_smile_av.1.player.dyad,brainstorm_smile_av.1.player.primary,brainstorm_smile_av.1.player.conversation_topic,brainstorm_smile_av.1.player.conversation_description,brainstorm_smile_av.1.player.participant_condition,brainstorm_smile_av.1.player.audio_source_id,brainstorm_smile_av.1.player.video_source_id,brainstorm_smile_av.1.player.inspect_visibility,brainstorm_smile_av.1.player.participant_videos,brainstorm_smile_av.1.player.other_videos,brainstorm_smile_av.1.player.liked,brainstorm_smile_av.1.player.other_liked,brainstorm_smile_av.1.player.conversation_quality,brainstorm_smile_av.1.player.video_conf_quality,brainstorm_smile_av.1.player.final_quality,brainstorm_smile_av.1.player.final_quality_comment,brainstorm_smile_av.1.player.final_conversation_fidelity,brainstorm_smile_av.1.player.final_conversation_fidelity_comment,brainstorm_smile_av.1.player.final_xp_goal,brainstorm_smile_av.1.player.final_manipulation,brainstorm_smile_av.1.player.final_manipulation_comment,brainstorm_smile_av.1.group.id_in_subsession,brainstorm_smile_av.1.subsession.round_number,brainstorm_smile_av.2.player.id_in_group,brainstorm_smile_av.2.player.role,brainstorm_smile_av.2.player.payoff,brainstorm_smile_av.2.player.sid,brainstorm_smile_av.2.player.num_rounds,brainstorm_smile_av.2.player.user_id,brainstorm_smile_av.2.player.other_id,brainstorm_smile_av.2.player.other_id_in_group,brainstorm_smile_av.2.player.dyad,brainstorm_smile_av.2.player.primary,brainstorm_smile_av.2.player.conversation_topic,brainstorm_smile_av.2.player.conversation_description,brainstorm_smile_av.2.player.participant_condition,brainstorm_smile_av.2.player.audio_source_id,brainstorm_smile_av.2.player.video_source_id,brainstorm_smile_av.2.player.inspect_visibility,brainstorm_smile_av.2.player.participant_videos,brainstorm_smile_av.2.player.other_videos,brainstorm_smile_av.2.player.liked,brainstorm_smile_av.2.player.other_liked,brainstorm_smile_av.2.player.conversation_quality,brainstorm_smile_av.2.player.video_conf_quality,brainstorm_smile_av.2.player.final_quality,brainstorm_smile_av.2.player.final_quality_comment,brainstorm_smile_av.2.player.final_conversation_fidelity,brainstorm_smile_av.2.player.final_conversation_fidelity_comment,brainstorm_smile_av.2.player.final_xp_goal,brainstorm_smile_av.2.player.final_manipulation,brainstorm_smile_av.2.player.final_manipulation_comment,brainstorm_smile_av.2.group.id_in_subsession,brainstorm_smile_av.2.subsession.round_number,brainstorm_smile_av.3.player.id_in_group,brainstorm_smile_av.3.player.role,brainstorm_smile_av.3.player.payoff,brainstorm_smile_av.3.player.sid,brainstorm_smile_av.3.player.num_rounds,brainstorm_smile_av.3.player.user_id,brainstorm_smile_av.3.player.other_id,brainstorm_smile_av.3.player.other_id_in_group,brainstorm_smile_av.3.player.dyad,brainstorm_smile_av.3.player.primary,brainstorm_smile_av.3.player.conversation_topic,brainstorm_smile_av.3.player.conversation_description,brainstorm_smile_av.3.player.participant_condition,brainstorm_smile_av.3.player.audio_source_id,brainstorm_smile_av.3.player.video_source_id,brainstorm_smile_av.3.player.inspect_visibility,brainstorm_smile_av.3.player.participant_videos,brainstorm_smile_av.3.player.other_videos,brainstorm_smile_av.3.player.liked,brainstorm_smile_av.3.player.other_liked,brainstorm_smile_av.3.player.conversation_quality,brainstorm_smile_av.3.player.video_conf_quality,brainstorm_smile_av.3.player.final_quality,brainstorm_smile_av.3.player.final_quality_comment,brainstorm_smile_av.3.player.final_conversation_fidelity,brainstorm_smile_av.3.player.final_conversation_fidelity_comment,brainstorm_smile_av.3.player.final_xp_goal,brainstorm_smile_av.3.player.final_manipulation,brainstorm_smile_av.3.player.final_manipulation_comment,brainstorm_smile_av.3.group.id_in_subsession,brainstorm_smile_av.3.subsession.round_number,brainstorm_smile_av.4.player.id_in_group,brainstorm_smile_av.4.player.role,brainstorm_smile_av.4.player.payoff,brainstorm_smile_av.4.player.sid,brainstorm_smile_av.4.player.num_rounds,brainstorm_smile_av.4.player.user_id,brainstorm_smile_av.4.player.other_id,brainstorm_smile_av.4.player.other_id_in_group,brainstorm_smile_av.4.player.dyad,brainstorm_smile_av.4.player.primary,brainstorm_smile_av.4.player.conversation_topic,brainstorm_smile_av.4.player.conversation_description,brainstorm_smile_av.4.player.participant_condition,brainstorm_smile_av.4.player.audio_source_id,brainstorm_smile_av.4.player.video_source_id,brainstorm_smile_av.4.player.inspect_visibility,brainstorm_smile_av.4.player.participant_videos,brainstorm_smile_av.4.player.other_videos,brainstorm_smile_av.4.player.liked,brainstorm_smile_av.4.player.other_liked,brainstorm_smile_av.4.player.conversation_quality,brainstorm_smile_av.4.player.video_conf_quality,brainstorm_smile_av.4.player.final_quality,brainstorm_smile_av.4.player.final_quality_comment,brainstorm_smile_av.4.player.final_conversation_fidelity,brainstorm_smile_av.4.player.final_conversation_fidelity_comment,brainstorm_smile_av.4.player.final_xp_goal,brainstorm_smile_av.4.player.final_manipulation,brainstorm_smile_av.4.player.final_manipulation_comment,brainstorm_smile_av.4.group.id_in_subsession,brainstorm_smile_av.4.subsession.round_number,ducksoup_now.1.player.id_in_group,ducksoup_now.1.player.role,ducksoup_now.1.player.payoff,ducksoup_now.1.player.sid,ducksoup_now.1.player.num_rounds,ducksoup_now.1.player.user_id,ducksoup_now.1.player.other_id,ducksoup_now.1.player.other_id_in_group,ducksoup_now.1.player.dyad,ducksoup_now.1.player.primary,ducksoup_now.1.player.inspect_visibility,ducksoup_now.1.player.participant_videos,ducksoup_now.1.player.other_videos,ducksoup_now.1.group.id_in_subsession,ducksoup_now.1.subsession.round_number,ducksoup_now.2.player.id_in_group,ducksoup_now.2.player.role,ducksoup_now.2.player.payoff,ducksoup_now.2.player.sid,ducksoup_now.2.player.num_rounds,ducksoup_now.2.player.user_id,ducksoup_now.2.player.other_id,ducksoup_now.2.player.other_id_in_group,ducksoup_now.2.player.dyad,ducksoup_now.2.player.primary,ducksoup_now.2.player.inspect_visibility,ducksoup_now.2.player.participant_videos,ducksoup_now.2.player.other_videos,ducksoup_now.2.group.id_in_subsession,ducksoup_now.2.subsession.round_number,ducksoup_now.3.player.id_in_group,ducksoup_now.3.player.role,ducksoup_now.3.player.payoff,ducksoup_now.3.player.sid,ducksoup_now.3.player.num_rounds,ducksoup_now.3.player.user_id,ducksoup_now.3.player.other_id,ducksoup_now.3.player.other_id_in_group,ducksoup_now.3.player.dyad,ducksoup_now.3.player.primary,ducksoup_now.3.player.inspect_visibility,ducksoup_now.3.player.participant_videos,ducksoup_now.3.player.other_videos,ducksoup_now.3.group.id_in_subsession,ducksoup_now.3.subsession.round_number,ducksoup_now.4.player.id_in_group,ducksoup_now.4.player.role,ducksoup_now.4.player.payoff,ducksoup_now.4.player.sid,ducksoup_now.4.player.num_rounds,ducksoup_now.4.player.user_id,ducksoup_now.4.player.other_id,ducksoup_now.4.player.other_id_in_group,ducksoup_now.4.player.dyad,ducksoup_now.4.player.primary,ducksoup_now.4.player.inspect_visibility,ducksoup_now.4.player.participant_videos,ducksoup_now.4.player.other_videos,ducksoup_now.4.group.id_in_subsession,ducksoup_now.4.subsession.round_number
1,8ajh5dja,P01,0,40,40,meeting_visual_smile_N8,MeetingProlificCompensation,2024-02-08 11:28:26.082945,1,,,0.0,,default,cf84905a9f09416cf094a32cfdb9954ad322abb2b2fa966fcbbb75d6f2355fa1,ybw16npw,,,,,0,_rooms/n8.txt,1.0,mk:real_meeting_experiment_prolific:6,0.0,meeting_visual_smile_N8,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p1,p5,2,p1p5,1,,,U,U,default,cf84905a9f09416cf094a32cfdb9954ad322abb2b2fa966fcbbb75d6f2355fa1,,,,7,7,5,7,,,,,,,,yes,,,1,1,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p1,p8,2,p1p8,1,,,U,S,,,,,,5,4,4,7,,,,,,,,yes,,,1,2,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p1,p6,2,p1p6,1,,,S,U,,,,,,6,6,6,4,,,,,,,,yes,,,1,3,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p1,p7,2,p1p7,1,,,S,S,,,,,,7,7,7,7,4,I did not see or hear any flaws,4,I think the quality of the other persons camera was most impacted by the video setup,To see how well people interact with new people they have not met before,4,I can't be certain as it is a study,yes,5c3d48955fd1050001a99364,yes,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8ra7geos,P02,0,40,40,meeting_visual_smile_N8,MeetingProlificCompensation,2024-02-08 11:28:26.156473,1,,,0.0,,default,8f7b8df083aa5fa74f2c8a3c2a05b4e7c2dc3f30938e23cc7f05c3fbb0e06b92,ybw16npw,,,,,0,_rooms/n8.txt,1.0,mk:real_meeting_experiment_prolific:6,0.0,meeting_visual_smile_N8,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p2,p6,2,p2p6,1,,,U,S,default,8f7b8df083aa5fa74f2c8a3c2a05b4e7c2dc3f30938e23cc7f05c3fbb0e06b92,11:35:52 AM-> hidden | 11:35:59 AM-> visible | 11:36:00 AM-> hidden | 11:36:09 AM-> visible | 11:37:29 AM-> hidden | 11:37:33 AM-> visible | 11:37:37 AM-> hidden | 11:37:46 AM-> visible | 11:37:48 AM-> hidden | 11:38:14 AM-> visible | ,,,1,1,1,6,,,,,,,,no,,,2,1,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p2,p7,2,p2p7,1,,,U,U,,,,,,5,4,5,7,,,,,,,,no,,,2,2,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p2,p5,2,p2p5,1,,,S,S,,,,,,5,3,5,6,,,,,,,,no,,,2,3,1,,0.0,mk:real_meeting_experiment_prolific:6,4,p2,p8,2,p2p8,1,,,S,U,,,11:50:30 AM-> visible | 11:50:35 AM-> hidden | 11:50:52 AM-> visible | ,,,5,5,7,7,4,none,4,the first guy hadnt set up mic properly.  im sorry if i came across rude or blunt in my first message but the first guy was half naked and i felt so uncomfortable,to see how people interact with small talk,1,i would never have noticed that it all looked very real.,no,65c0a971aa3b1754fa610bda,no,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
