...1,index,sid,dyad,user_id,other_id,participant_condition,other_condition,question_content,measure,relationship,measure.p,measure.t
388,388,mk:prolific_participant_real_3:2,p4p6,mk:prolific_participant_real_3:2p6,mk:prolific_participant_real_3:2p4,U,U,liked,7,0.677785722036212,0.0904541015624991,0.319986979166666
392,392,mk:prolific_participant_real_3:2,p4p7,mk:prolific_participant_real_3:2p4,mk:prolific_participant_real_3:2p7,U,S,liked,6,-0.260073707217259,-0.23465304904514,0.226854112413193
396,396,mk:prolific_participant_real_3:2,p4p7,mk:prolific_participant_real_3:2p7,mk:prolific_participant_real_3:2p4,S,U,liked,7,0.484717959449407,0.283521864149304,0.489820692274304
400,400,mk:prolific_participant_real_3:2,p4p8,mk:prolific_participant_real_3:2p4,mk:prolific_participant_real_3:2p8,S,S,liked,5,-0.272931780133927,-0.23465304904514,0.226854112413193
404,404,mk:prolific_participant_real_3:2,p4p8,mk:prolific_participant_real_3:2p8,mk:prolific_participant_real_3:2p4,S,S,liked,5,-0.36114792596726,-0.870612250434029,-0.497321234809029
408,408,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p1,mk:real_meeting_experiment_prolific:2p5,U,U,liked,7,0.385826958550348,0.360806783040363,-0.273262023925782
412,412,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p1,U,U,liked,6,0.0336337619357652,0.0117433336046,0.0254813300238714
416,416,mk:real_meeting_experiment_prolific:2,p1p6,mk:real_meeting_experiment_prolific:2p1,mk:real_meeting_experiment_prolific:2p6,S,U,liked,6,0.258509318033856,0.360806783040363,-0.273262023925782
420,420,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p1,mk:real_meeting_experiment_prolific:2p7,S,S,liked,7,0.0795118543836821,0.360806783040363,-0.273262023925782
424,424,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p1,S,S,liked,4,-1.2707282172309,-0.683894687228734,0.331796434190538
428,428,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p1,mk:real_meeting_experiment_prolific:2p8,U,S,liked,7,-0.00349595811631787,0.360806783040363,-0.273262023925782
432,432,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p1,S,U,liked,7,0.644310845269098,0.401066250271267,0.414804246690538
