"dyad_std","question_content","relationship1","relationship2"
"mk:prolific_participant_real_2:2p4_mk:prolific_participant_real_2:2p8","other_liked",0.530971693614173,1.46879276396736
"mk:prolific_participant_real_2:2p4_mk:prolific_participant_real_2:2p8","video_conf_quality",1.11206432372805,0.977834345802429
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p5","conversation_quality",0.622844328703702,-0.0186487268518523
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p5","liked",0.511317274305554,-0.00712890625000107
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p5","other_liked",-0.216652199074076,-0.0334924768518556
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p5","video_conf_quality",0.0170609085648152,0.378991849922839
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p6","conversation_quality",0.372518807870369,-0.0463179976851862
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p6","liked",0.0106662326388882,-0.0624674479166671
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p6","other_liked",0.308087384259257,0.163122106481477
"mk:prolific_participant_real_3:1p2_mk:prolific_participant_real_3:1p6","video_conf_quality",0.405895543981481,-1.34285059799383
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p5","conversation_quality",-1.64074315200617,0.172673128858024
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p5","liked",-0.537655526620371,0.0978334780092585
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p5","other_liked",0.212866512345676,0.262249228395059
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p5","video_conf_quality",0.499840119705931,0.0496233737354235
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p6","conversation_quality",-0.891068672839506,0.14500385802469
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p6","liked",-0.0383065682870374,0.0424949363425924
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p6","other_liked",-0.262393904320991,-0.541136188271609
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p6","video_conf_quality",-0.111325244877403,0.327780925818757
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p7","conversation_quality",1.3738208912037,0.0643590856481477
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p7","liked",0.0124565972222221,0.0480468749999989
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p7","other_liked",-0.189308449074076,0.217809606481478
"mk:prolific_participant_real_3:1p3_mk:prolific_participant_real_3:1p7","video_conf_quality",-1.53713831018519,0.156172839506171
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p5","conversation_quality",0.606978202160493,-0.0210117669753096
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p5","liked",-0.288632089120371,0.0148256655092585
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p5","other_liked",-0.317081404320991,-0.0437403549382749
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p5","video_conf_quality",-0.250729541752403,-0.144631183556243
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p6","conversation_quality",0.35665268132716,-0.0486810378086435
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p6","liked",0.210716869212963,-0.0405128761574076
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p6","other_liked",0.207658179012342,0.152874228395057
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p6","video_conf_quality",0.138105093664263,0.133526368527091
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p7","conversation_quality",-0.378457754629631,-0.129325810185186
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p7","liked",0.261480034722222,-0.0349609375000011
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p7","other_liked",0.280743634259257,-0.0881799768518556
"mk:prolific_participant_real_3:1p4_mk:prolific_participant_real_3:1p7","video_conf_quality",0.712292028356479,-0.0380817177854951
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p5","conversation_quality",0.157101585751489,0.12231154668899
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p5","liked",0.0857921781994069,0.333513532366072
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p5","other_liked",0.117650349934898,0.0970306396484393
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p5","video_conf_quality",-0.178346906389507,0.377449398949035
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p6","conversation_quality",0.304284474206352,0.0554237971230185
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p6","liked",0.214121985057045,-0.0158991737971217
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p6","other_liked",0.220625135633681,0.206485324435767
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p6","video_conf_quality",0.690374949621777,-0.196811736576138
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p7","conversation_quality",0.101763044084824,-0.600995744977676
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p7","liked",0.0442882719494078,-0.208966936383927
